x,y,label
0.665950940360917,-0.8670344199420351,0
-0.7499077176009178,-0.9768845773574452,0
1.0279147867312697,0.8262120158816907,0
-0.16359410062370822,0.17207236183015517,0
-0.2159538254771856,0.6766789078502317,0
0.5082054747893082,-1.2877365546135657,0
-1.6424456605485411,0.6210852403769932,0
-1.223042235882381,-0.1700617568202101,0
-0.08424947376469873,-0.9479763640612169,0
0.44572987286182264,0.2980124904337504,0
-0.2629567554691687,0.02575326527968511,0
-0.14333521909028507,-1.2103788938194289,0
-2.566134218999849,0.1567601019103324,0
1.2944811004028436,-0.4240719476855789,0
0.5443269727357098,-0.2598769939641275,0
-0.6149789209758538,-0.1925677287070781,0
0.6844202946979249,-0.7091870028916089,0
-1.5302605725010692,-0.40859538527639333,0
-2.108525312471949,-0.22316031515546225,0
-1.7412737329438988,1.4337615915177213,0
0.5475707073375522,1.9418896750971952,1
0.6379795818580296,-0.33996293714053527,1
-1.224140320453429,1.9765879815924556,1
2.5890747321766776,1.356842527297071,1
1.0495011220868025,-0.18987216698002207,1
1.6651644999334025,0.29146463931865596,1
2.222255307135568,0.5997685763375342,1
0.10293378526307606,0.053178792724508095,1
1.6699247045857843,2.9619402833934547,1
0.45721595398336456,1.9407725306928532,1
1.1082273666897844,0.8885356809381316,1
1.7051795100235396,2.0990396843422783,1
-0.0069388373824073035,0.8675603727116008,1
-0.25433332785734364,0.8935335935931383,1
1.1064764220945233,2.354879647220299,1
-0.14232333201040004,3.522331547586785,1
1.8511672727912436,-0.07192900211236775,1
0.6914659429161292,1.297187006787207,1
1.5070354479870849,0.4594394251168178,1
0.8117035888447781,0.778899933106562,1
