x,y,label
-1.4553891439396407,0.05780175026316374,0
-0.5962582152959512,0.049596974384423086,0
-1.3675365516693991,0.8685855213356135,0
0.812048063812537,-0.10364419930376688,0
0.7324910668815167,-1.6554514178313877,0
-1.4858706489088749,-0.7892117369495845,0
0.6847009965117261,-0.34449692210101973,0
-0.24213963500398913,0.09506405898845495,0
-0.639396860127611,0.010052649238415807,0
-0.4599986738403098,0.6549248947490133,0
-0.509709772473933,-0.030087286444308657,0
0.2365420978601215,-0.6405290441608805,0
-1.3159429011678305,-0.3431914401174097,0
0.1484118208466475,-2.1262132905407296,0
0.8757499902208052,0.022743314161770972,0
1.0459701206392849,0.303587984424978,0
-2.0965043327751562,-0.6991357598321977,0
0.45263885406993565,1.9931264759521887,0
0.055170147168879365,-0.884766374296274,0
0.14412414026538614,0.08271776733120288,0
0.8206144321255737,-1.0760148708329038,1
1.0496867682169917,1.0262231772862325,1
0.5879697378577416,0.414480610579379,1
-0.2796067927960375,1.425690945258939,1
1.1086306867162972,-0.34234516456997055,1
0.6036881850101778,1.3104341307432374,1
-1.21735854856278,0.8779180812058325,1
1.7164932823767898,1.2371718842810981,1
0.6389926562339092,1.3993539864501456,1
0.2359500688053423,-0.4835969970235455,1
-0.9181714376473068,1.4339509737824612,1
0.6247293806271972,-0.7057242441800226,1
0.7216176474243353,-0.9424909034203744,1
0.830181369484394,1.71971677661146,1
-0.1278352534436118,-0.28752874573809084,1
0.6244512387781233,0.38954130317146246,1
1.7184620837807332,0.9434423449663218,1
-1.4074021734561208,0.9460799454884121,1
-0.08273250861536241,-0.10540762869070353,1
0.5510410077406918,-0.14684258927770466,1
